Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776669572,100,,Aggregated,15.700000,0.000000,35,45,51,55,69,80,93,100,290,310,310,1779,0,35,39.21077112641938,5.895112997677643,312.2891319981136,15949.928049465992
1776669573,100,,Aggregated,16.900000,0.000000,35,44,51,55,69,80,93,100,290,310,310,1795,0,35,39.042881984352185,5.895112997677643,312.2891319981136,15817.998328690808
1776669574,100,,Aggregated,17.400000,0.000000,34,44,51,55,68,80,92,100,290,310,310,1826,0,34,38.732355482976025,5.895112997677643,312.2891319981136,15692.450711938664
1776669575,100,,Aggregated,17.200000,0.000000,34,44,50,55,68,80,92,100,290,310,310,1839,0,34,38.60476261333098,5.895112997677643,312.2891319981136,15585.36595976074
1776669576,100,,Aggregated,18.500000,0.000000,34,44,50,55,68,79,92,100,290,310,310,1852,0,34,38.45970916788421,5.895112997677643,312.2891319981136,15485.775917926567
1776669577,100,,Aggregated,18.200000,0.000000,33,44,50,55,68,79,92,100,290,310,310,1867,0,33,38.29478801710073,5.895112997677643,312.2891319981136,15364.810926620246
1776669578,100,,Aggregated,17.800000,0.000000,33,43,50,54,68,79,92,100,290,310,310,1886,0,33,38.15705853601931,5.895112997677643,312.2891319981136,15327.880169671262
1776669579,100,,Aggregated,18.100000,0.000000,33,43,49,54,67,79,92,100,290,310,310,1916,0,33,37.89242931781704,5.895112997677643,312.2891319981136,15209.073590814196
1776669580,100,,Aggregated,18.100000,0.000000,33,43,49,54,67,79,92,100,290,310,310,1932,0,32,37.741370349357425,5.895112997677643,312.2891319981136,15086.653726708075
1776669581,100,,Aggregated,19.100000,0.000000,32,43,49,54,67,79,92,100,290,310,310,1954,0,32,37.634818725160386,5.895112997677643,312.2891319981136,14924.708290685772
1776669582,100,,Aggregated,19.100000,0.000000,32,42,49,54,67,79,92,100,290,310,310,1977,0,32,37.47504629132959,5.895112997677643,312.2891319981136,14898.281234193222
1776669583,100,,Aggregated,18.200000,0.000000,31,42,49,53,67,79,92,100,290,310,310,1991,0,31,37.35501444799584,5.895112997677643,312.2891319981136,14796.630336514314
1776669584,100,,Aggregated,18.600000,0.000000,31,42,49,53,67,79,92,100,290,310,310,1997,0,31,37.29937839957595,5.895112997677643,312.2891319981136,14753.396094141212
1776669585,100,,Aggregated,19.900000,0.000000,31,42,49,53,67,79,92,100,280,310,310,2019,0,31,37.14425693162277,5.895112997677643,312.2891319981136,14693.720653789005
1776669586,100,,Aggregated,18.400000,0.000000,31,42,48,53,66,79,92,100,280,310,310,2037,0,31,36.96289458613348,5.895112997677643,312.2891319981136,14567.678448699067
1776669587,100,,Aggregated,17.600000,0.000000,31,42,48,53,66,78,92,100,280,310,310,2053,0,31,36.813818227445545,5.895112997677643,312.2891319981136,14460.197759376522
1776669588,100,,Aggregated,18.200000,0.000000,31,42,48,52,66,78,92,100,280,310,310,2076,0,30,36.65257898118747,5.895112997677643,312.2891319981136,14440.70520231214
1776669589,100,,Aggregated,18.500000,0.000000,30,41,48,52,66,78,92,100,280,310,310,2096,0,30,36.47532806104133,5.895112997677643,312.2891319981136,14310.352576335878
1776669590,100,,Aggregated,18.500000,0.000000,30,41,47,52,66,78,91,100,280,310,310,2119,0,30,36.31951687397019,5.895112997677643,312.2891319981136,14265.743275129778
1776669591,100,,Aggregated,18.500000,0.000000,30,41,47,52,66,78,91,100,280,310,310,2130,0,30,36.31095833190104,5.895112997677643,312.2891319981136,14196.979812206573
1776669592,100,,Aggregated,17.900000,0.000000,30,41,47,52,66,78,91,100,280,310,310,2142,0,30,36.26418699343939,5.895112997677643,312.2891319981136,14122.863678804855
1776669593,100,,Aggregated,18.400000,0.000000,29,41,47,52,65,78,91,100,280,310,310,2169,0,29,36.06797424018276,5.895112997677643,312.2891319981136,13955.927155371139
