timestamp,datetime,value,labels
1777005167,2026-04-24 04:32:47 UTC,0.7388888891889991,instance=192.168.10.243:9100
1777005182,2026-04-24 04:33:02 UTC,1.5277777775190913,instance=192.168.10.243:9100
1777005197,2026-04-24 04:33:17 UTC,1.8666666668529501,instance=192.168.10.243:9100
1777005212,2026-04-24 04:33:32 UTC,2.3222222220566664,instance=192.168.10.243:9100
1777005227,2026-04-24 04:33:47 UTC,1.8222222223671025,instance=192.168.10.243:9100
1777005242,2026-04-24 04:34:02 UTC,1.8166666666770226,instance=192.168.10.243:9100
1777005257,2026-04-24 04:34:17 UTC,1.8111111112456513,instance=192.168.10.243:9100
1777005272,2026-04-24 04:34:32 UTC,1.8111111109869427,instance=192.168.10.243:9100
1777005287,2026-04-24 04:34:47 UTC,1.8722222222843072,instance=192.168.10.243:9100
1777005302,2026-04-24 04:35:02 UTC,1.8499999997826961,instance=192.168.10.243:9100
1777005317,2026-04-24 04:35:17 UTC,1.9111111113387977,instance=192.168.10.243:9100
1777005332,2026-04-24 04:35:32 UTC,1.9777777775501306,instance=192.168.10.243:9100
1777005347,2026-04-24 04:35:47 UTC,1.950000000134537,instance=192.168.10.243:9100
1777005362,2026-04-24 04:36:02 UTC,2.044444444278895,instance=192.168.10.243:9100
1777005377,2026-04-24 04:36:17 UTC,2.011111111173207,instance=192.168.10.243:9100
1777005392,2026-04-24 04:36:32 UTC,2.0444444445375893,instance=192.168.10.243:9100
1777005407,2026-04-24 04:36:47 UTC,1.9666666666873596,instance=192.168.10.243:9100
1777005422,2026-04-24 04:37:02 UTC,1.9499999998758426,instance=192.168.10.243:9100
1777005437,2026-04-24 04:37:17 UTC,1.8888888888371582,instance=192.168.10.243:9100
1777005452,2026-04-24 04:37:32 UTC,1.9055555556487036,instance=192.168.10.243:9100
1777005467,2026-04-24 04:37:47 UTC,1.8277777777984738,instance=192.168.10.243:9100
